text,label,source
love has one law  make happy the person you love  in the same way friendship has one law  never make ur friend feel alone until you are alive     gud night,0,kaggle
mum  i ve sent you many many messages since i got here  i just want to know that you are actually getting them  do enjoy the rest of your day,0,kaggle
want explicit sex in 30 secs  ring 02073162414 now  costs 20p min gsex pobox 2667 wc1n 3xx,1,kaggle
we can go 4 e normal pilates after our intro,0,kaggle
i realise you are a busy guy and i m trying not to be a bother  i have to get some exams outta the way and then try the cars  do have a gr8 day,0,kaggle
i am in tirupur da  once you started from office call me,0,kaggle
transaction alert  rs 10000 debited from hdfc account for jio payment,0,seed
as in i want custom officer discount oh,0,kaggle
ups which is 3days also  and the shipping company that takes 2wks  the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff,0,kaggle
only saturday and sunday holiday so its very difficult,0,kaggle
if you hear a loud scream in about  lt   gt  minutes its cause my gyno will be shoving things up me that don t belong,0,kaggle
can i please come up now imin town dontmatter if urgoin outl8r,0,kaggle
on the way to office da,0,kaggle
what your plan for pongal,0,kaggle
hi your kotak credit card bill of rs 2500 is due on 15 april,0,seed
lookatme   thanks for your purchase of a video clip from lookatme   you ve been charged 35p  think you can do better  why not send a video in a mmsto 32323,1,kaggle
yes  please leave at  lt   gt    so that at  lt   gt  we can leave,0,kaggle
fun fact  although you would think armand would eventually build up a tolerance or some shit considering how much he smokes  he gets fucked up in like 2 hits,0,kaggle
sure thing big man  i have hockey elections at 6  shouldn û t go on longer than an hour though,0,kaggle
i am sorry it hurt you,0,kaggle
then we wait 4 u lor    no need 2 feel bad lar,0,kaggle
your axis account balance is rs 1000  transaction on 1 may,0,seed
loosu go to hospital  de dont let it careless,0,kaggle
no i m not gonna be able to     too late notice     i ll be home in a few weeks anyway     what are the plans,0,kaggle
well  im computerless  time to make some oreo truffles,0,kaggle
lol  oops sorry  have fun,0,kaggle
if you have belive me  come to my home,0,kaggle
k i ll be there before 4,0,kaggle
and very importantly  all we discuss is between u and i only,0,kaggle
dear user phonepe is updating kyc  enter otp 489465 sent to complete verification,1,seed
hey j  r u feeling any better,0,kaggle
bangbabes ur order is on the way  u should receive a service msg 2 download ur content  if u do not  goto wap  bangb  tv on ur mobile internet service menu,1,kaggle
freemsg hey u  i just got 1 of these video pic fones  reply wild to this txt   ill send u my pics  hurry up im so bored at work xxx  18 150p rcvd stop2stop,1,kaggle
ok then i ll let him noe later n ask him call u tmr,0,kaggle
whos this am in class,0,kaggle
dunno lei    i might b eatin wif my frens    if ì_ wan to eat then i wait 4 ì_ lar,0,kaggle
ìï predict wat time ì_ ll finish buying,0,kaggle
otp for your axis login is 747216  valid for 10 minutes  do not share,0,seed
also hi wesley how ve you been,0,kaggle
boo i m on my way to my moms  she s making tortilla soup  yummmm,0,kaggle
then she dun believe wat,0,kaggle
sorry i missed your call  can you please call back,0,kaggle
aiyah sorry lor    i watch tv watch until i forgot 2 check my phone,0,kaggle
i always chat with you  in fact i need money can you raise me,0,kaggle
free for 1st week  no1 nokia tone 4 ur mob every week just txt nokia to 87077 get txting and tell ur mates  zed pobox 36504 w45wq norm150p tone 16,1,kaggle
hey what how about your project  started aha da,0,kaggle
sorry to be a pain  is it ok if we meet another night  i spent late afternoon in casualty and that means i haven t done any of y stuff42moro and that includes all my time sheets and that  sorry,0,kaggle
there generally isn t one  it s an uncountable noun   u in the dictionary  pieces of research,0,kaggle
how much she payed  suganya,0,kaggle
desires  u going to doctor 4 liver  and get a bit stylish  get ur hair managed  thats it,0,kaggle
this is the 2nd time we have tried 2 contact u  u have won the å 750 pound prize  2 claim is easy  call 087187272008 now1  only 10p per minute  bt national rate,1,kaggle
congratulations  you won rs 50000 in amazon great sale  share aadhaar to claim,1,seed
shall i bring us a bottle of wine to keep us amused  only joking  i û ll bring one anyway,0,kaggle
otp for your hdfc login is 781364  valid for 10 minutes  do not share,0,seed
hey doc pls i want to get nice t shirt for my hubby nice fiting ones my budget is  lt   gt  k help pls i will load d card abi hw keep me posted luv  2 mj,0,kaggle
so is th gower mate which is where i am    how r u man  all is good in wales ill b back åômorrow  c u this wk  who was the msg 4  åð random,0,kaggle
then u better go sleep   dun disturb u liao   u wake up then msg me lor,0,kaggle
someone has contacted our dating service and entered your phone becausethey fancy you  to find out who it is call from a landline 09058098002  pobox1  w14rg 150p,1,kaggle
k  k  what are detail you want to transfer acc no enough,0,kaggle
today is sorry day   if ever i was angry with you  if ever i misbehaved or hurt you  plz plz just slap urself bcoz  its ur fault  i m basically good,0,kaggle
transaction alert  rs 500 debited from icici account for airtel payment,0,seed
pls help me tell sura that i m expecting a battery from hont  and that if should pls send me a message about how to download movies  thanks,0,kaggle
nobody can decide where to eat and dad wants chinese,0,kaggle
hi frnd  which is best way to avoid missunderstding wit our beloved one s,0,kaggle
like  lt   gt    same question,0,kaggle
by the way   rencontre  is to meet again  mountains dont,0,kaggle
k i will send in  lt   gt  min,0,kaggle
ìï log off 4 wat  it s sdryb8i,0,kaggle
wherre s my boytoy,0,kaggle
i can t right this second  gotta hit people up first,0,kaggle
thank you baby  i cant wait to taste the real thing,0,kaggle
message from   i am at truro hospital on ext  you can phone me here  as i have a phone by my side,0,kaggle
he s really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0,kaggle
dip s cell dead  so i m coming with him  u better respond else we shall come back,0,kaggle
yeah i am  so i ll leave maybe 7ish,0,kaggle
sat right  okay thanks,0,kaggle
if we win its really no 1 side for long time,0,kaggle
don t look back at the building because you have no coat and i don t want you to get more sick  just hurry home and wear a coat to the gym,0,kaggle
yun buying    but school got offer 2000 plus only,0,kaggle
urgent  you have won a 1 week free membership in our å 100 000 prize jackpot  txt the word  claim to no  81010 t c www dbuk net lccltd pobox 4403ldnw1a7rw18,1,kaggle
mmmm     i cant wait to lick it,0,kaggle
your gonna be the death if me  i m gonna leave a note that says its all robs fault  avenge me,0,kaggle
he is impossible to argue with and he always treats me like his sub  like he never released me     which he did and i will remind him of that if necessary,0,kaggle
yup bathe liao,0,kaggle
when people see my msgs  they think iam addicted to msging    they are wrong  bcoz they don  t know that iam addicted to my sweet friends     bslvyl,0,kaggle
fwiw the reason i m only around when it s time to smoke is that because of gas i can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,0,kaggle
u horrible gal    u knew dat i was going out wif him yest n u still come n ask me,0,kaggle
sorry  i ll call later in meeting,0,kaggle
good morning  at the repair shop  the only reason i m up at this hour,0,kaggle
lol for real  she told my dad i have cancer,0,kaggle
guess what  somebody you know secretly fancies you  wanna find out who it is  give us a call on 09065394514 from landline datebox1282essexcm61xn 150p min 18,1,kaggle
oh my god  i m almost home,0,kaggle
good  no  don û t need any receipts ûówell done    û_  yes  please tell   what û s her number  i could ring her,0,kaggle
your chance to be on a reality fantasy show call now   08707509020 just 20p per min ntt ltd  po box 1327 croydon cr9 5wb 0870 is a national   rate call,1,kaggle
my sister got placed in birla soft da,0,kaggle
ever green quote ever told by jerry in cartoon  a person who irritates u always is the one who loves u vry much but fails to express it                 gud nyt,0,kaggle
rats  hey did u ever vote for the next themes,0,kaggle
update_now   xmas offer  latest motorola  sonyericsson   nokia   free bluetooth  double mins   1000 txt on orange  call mobileupd8 on 08000839402 or call2optout f4q,1,kaggle
pass dis to all ur contacts n see wat u get  red i m in luv wid u  blue u put a smile on my face  purple u r realy hot  pink u r so swt  orange i thnk i lyk u  green i realy wana go out wid u  yelow i wnt u bck  black i m jealous of u  brown i miss you nw plz giv me one color,0,kaggle
private  your 2003 account statement for shows 800 un redeemed s  i  m  points  call 08719899230 identifier code  41685 expires 07 11 04,1,kaggle
sorry  in meeting i ll call you later,0,kaggle
orange customer  you may now claim your free camera phone upgrade for your loyalty  call now on 0207 153 9996  offer ends 14thmarch  t c s apply  opt out availa,1,kaggle
pick ur fone up now u dumb,0,kaggle
oh ok wait 4 me there    my lect havent finish,0,kaggle
reminder  sbi emi of rs 500 due on 20 march  maintain sufficient balance,0,seed
ok lor  i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat,0,kaggle
urgent   your mobile no  was awarded a å 2 000 bonus caller prize on 02 09 03  this is our 2nd attempt to contact you  call 0871 872 9755 box95qu,1,kaggle
your sip of rs 2500 in axis long term equity has been processed for 15 april,0,seed
babe   what are you doing   where are you   who are you talking to   do you think of me   are you being a good boy  are you missing me  do you love me,0,kaggle
